,generation,fitness
1820,73,1448
1821,73,1448
1822,73,584
1823,73,584
1824,73,608
1825,74,1448
1826,74,1448
1827,74,608
1828,74,608
1829,74,608
1830,74,1448
1831,74,1448
1832,74,1448
1833,74,584
1834,74,584
1835,74,1448
1836,74,1248
1837,74,1448
1838,74,1448
1839,74,584
1840,74,680
1841,74,248
1842,74,608
1843,74,1448
1844,74,1248
1845,74,512
1846,74,1448
1847,74,1248
1848,74,248
1849,74,1448
1850,75,1448
1851,75,1448
1852,75,608
1853,75,608
1854,75,608
1855,75,608
1856,75,1248
1857,75,680
1858,75,1248
1859,75,1448
1860,75,248
1861,75,1448
1862,75,1248
1863,75,584
1864,75,1248
1865,75,512
1866,75,608
1867,75,1448
1868,75,608
1869,75,1248
1870,75,1448
1871,75,1448
1872,75,1248
1873,75,1448
1874,75,608
1875,76,1448
1876,76,1448
1877,76,1248
1878,76,608
1879,76,584
1880,76,680
1881,76,584
1882,76,608
1883,76,1248
1884,76,1448
1885,76,680
1886,76,608
1887,76,1248
1888,76,1448
1889,76,1448
1890,76,680
1891,76,1448
1892,76,1248
1893,76,1248
1894,76,608
1895,76,1448
1896,76,1448
1897,76,248
1898,76,584
1899,76,1248
1900,77,1448
1901,77,1448
1902,77,1448
1903,77,1448
1904,77,1248
1905,77,1448
1906,77,1448
1907,77,512
1908,77,1448
1909,77,1248
1910,77,1448
1911,77,680
1912,77,1248
1913,77,1448
1914,77,1248
1915,77,608
1916,77,248
1917,77,1448
1918,77,680
1919,77,1448
1920,77,1448
1921,77,248
1922,77,1448
1923,77,1448
1924,77,584
1925,78,1448
1926,78,1448
1927,78,608
1928,78,584
1929,78,1448
1930,78,680
1931,78,248
1932,78,608
1933,78,1448
1934,78,1448
1935,78,608
1936,78,608
1937,78,680
1938,78,608
1939,78,248
1940,78,1248
1941,78,608
1942,78,1248
1943,78,1248
1944,78,1448
1945,78,608
1946,78,608
1947,78,608
1948,78,680
1949,78,680
1950,79,1448
1951,79,1448
1952,79,1448
1953,79,608
1954,79,1448
1955,79,608
1956,79,680
1957,79,1248
1958,79,1248
1959,79,1248
1960,79,1448
1961,79,680
1962,79,1448
1963,79,680
1964,79,608
1965,79,608
1966,79,1248
1967,79,1448
1968,79,1248
1969,79,1248
1970,79,1448
1971,79,680
1972,79,1448
1973,79,680
1974,79,1448
1975,80,1448
1976,80,1448
1977,80,584
1978,80,1448
1979,80,608
1980,80,1248
1981,80,1448
1982,80,1448
1983,80,1448
1984,80,512
1985,80,608
1986,80,608
1987,80,680
1988,80,1248
1989,80,248
1990,80,1448
1991,80,608
1992,80,1248
1993,80,584
1994,80,248
1995,80,1248
1996,80,608
1997,80,1448
1998,80,1448
1999,80,1448
2000,81,1448
2001,81,1448
2002,81,1448
2003,81,1248
2004,81,608
2005,81,1448
2006,81,1448
2007,81,1448
2008,81,1248
2009,81,680
2010,81,680
2011,81,512
2012,81,584
2013,81,1448
2014,81,1448
2015,81,608
2016,81,512
2017,81,1448
2018,81,512
2019,81,608
2020,81,1448
2021,81,608
2022,81,1448
2023,81,1248
2024,81,1448
2025,82,1448
2026,82,1448
2027,82,1448
2028,82,608
2029,82,1248
2030,82,1448
2031,82,1248
2032,82,1248
2033,82,1248
2034,82,1448
2035,82,248
2036,82,1448
2037,82,608
2038,82,1248
2039,82,680
2040,82,512
2041,82,512
2042,82,608
2043,82,1248
2044,82,608
2045,82,680
2046,82,1448
2047,82,1448
2048,82,680
2049,82,1448
2050,83,1448
2051,83,1448
2052,83,1448
2053,83,1248
2054,83,680
2055,83,608
2056,83,608
2057,83,608
2058,83,1248
2059,83,1448
2060,83,1448
2061,83,1448
2062,83,1448
2063,83,512
2064,83,1248
2065,83,1448
2066,83,1448
2067,83,608
2068,83,608
2069,83,1248
2070,83,1248
2071,83,1448
2072,83,1248
2073,83,1448
2074,83,1248
2075,84,1448
2076,84,1448
2077,84,680
2078,84,1448
2079,84,608
2080,84,608
2081,84,1248
2082,84,1448
2083,84,608
2084,84,1448
2085,84,1248
2086,84,1248
2087,84,680
2088,84,584
2089,84,1448
2090,84,1248
2091,84,512
2092,84,1448
2093,84,248
2094,84,608
2095,84,1448
2096,84,584
2097,84,1448
2098,84,608
2099,84,1248
2100,85,1448
2101,85,1448
2102,85,1248
2103,85,248
2104,85,1448
2105,85,608
2106,85,1248
2107,85,1448
2108,85,680
2109,85,1448
2110,85,512
2111,85,1248
2112,85,512
2113,85,1248
2114,85,1448
2115,85,1448
2116,85,608
2117,85,512
2118,85,1248
2119,85,608
2120,85,1448
2121,85,584
2122,85,1448
2123,85,1248
2124,85,608
2125,86,1448
2126,86,1448
2127,86,584
2128,86,1248
2129,86,1248
2130,86,608
2131,86,1448
2132,86,1248
2133,86,248
2134,86,1448
2135,86,1448
2136,86,1448
2137,86,1448
2138,86,512
2139,86,1248
2140,86,1248
2141,86,680
2142,86,608
2143,86,1448
2144,86,1448
2145,86,1448
2146,86,608
2147,86,608
2148,86,584
2149,86,1448
2150,87,1448
2151,87,1448
2152,87,1248
2153,87,512
2154,87,1248
2155,87,1448
2156,87,1448
2157,87,1448
2158,87,1448
2159,87,680
2160,87,608
2161,87,608
2162,87,1248
2163,87,584
2164,87,608
2165,87,1448
2166,87,680
2167,87,608
2168,87,1248
2169,87,1448
2170,87,1448
2171,87,1448
2172,87,608
2173,87,584
2174,87,608
2175,88,1448
2176,88,1448
2177,88,1448
2178,88,512
2179,88,608
2180,88,608
2181,88,1448
2182,88,1448
2183,88,1248
2184,88,608
2185,88,1248
2186,88,1448
2187,88,1448
2188,88,1248
2189,88,1448
2190,88,1448
2191,88,584
2192,88,1448
2193,88,608
2194,88,584
2195,88,1448
2196,88,1448
2197,88,1448
2198,88,1448
2199,88,1248
2200,89,1448
2201,89,1448
2202,89,680
2203,89,1248
2204,89,1448
2205,89,608
2206,89,512
2207,89,1248
2208,89,1448
2209,89,608
2210,89,584
2211,89,512
2212,89,1448
2213,89,1448
2214,89,680
2215,89,1448
2216,89,608
2217,89,1448
2218,89,584
2219,89,1448
2220,89,680
2221,89,584
2222,89,1248
2223,89,1448
2224,89,1248
2225,90,1448
2226,90,1448
2227,90,1448
2228,90,1248
2229,90,1448
2230,90,1448
2231,90,1248
2232,90,1448
2233,90,512
2234,90,1448
2235,90,608
2236,90,608
2237,90,1448
2238,90,608
2239,90,1448
2240,90,1448
2241,90,608
2242,90,1248
2243,90,512
2244,90,1448
2245,90,1448
2246,90,1248
2247,90,608
2248,90,608
2249,90,512
2250,91,1448
2251,91,1448
2252,91,1448
2253,91,680
2254,91,584
2255,91,248
2256,91,1448
2257,91,1448
2258,91,1248
2259,91,1448
2260,91,512
2261,91,1248
2262,91,608
2263,91,608
2264,91,512
2265,91,1248
2266,91,1448
2267,91,1448
2268,91,608
2269,91,248
2270,91,1448
2271,91,1248
2272,91,680
2273,91,1448
2274,91,608
2275,92,1448
2276,92,1448
2277,92,680
2278,92,608
2279,92,1248
2280,92,584
2281,92,1248
2282,92,1448
2283,92,1448
2284,92,1248
2285,92,1248
2286,92,1448
2287,92,584
2288,92,1448
2289,92,608
2290,92,1448
2291,92,1248
2292,92,512
2293,92,512
2294,92,1448
2295,92,608
2296,92,1448
2297,92,248
2298,92,1248
2299,92,1248
2300,93,1448
2301,93,1448
2302,93,608
2303,93,1248
2304,93,1248
2305,93,1448
2306,93,680
2307,93,608
2308,93,608
2309,93,1448
2310,93,1448
2311,93,584
2312,93,1248
2313,93,1448
2314,93,1248
2315,93,1248
2316,93,1248
2317,93,608
2318,93,1248
2319,93,1248
2320,93,1448
2321,93,1248
2322,93,1248
2323,93,1448
2324,93,1248
2325,94,1448
2326,94,1448
2327,94,1448
2328,94,608
2329,94,1248
2330,94,1248
2331,94,1248
2332,94,1448
2333,94,1448
2334,94,1248
2335,94,584
2336,94,1448
2337,94,1448
2338,94,1448
2339,94,1248
2340,94,608
2341,94,248
2342,94,1248
2343,94,512
2344,94,512
2345,94,608
2346,94,1248
2347,94,1448
2348,94,1448
2349,94,1448
2350,95,1448
2351,95,1448
2352,95,512
2353,95,1448
2354,95,1248
2355,95,512
2356,95,608
2357,95,1248
2358,95,608
2359,95,608
2360,95,1448
2361,95,1448
2362,95,1248
2363,95,680
2364,95,1248
2365,95,512
2366,95,608
2367,95,680
2368,95,1448
2369,95,1248
2370,95,608
2371,95,1448
2372,95,1248
2373,95,1448
2374,95,1448
2375,96,1448
2376,96,1448
2377,96,1248
2378,96,1448
2379,96,1448
2380,96,1448
2381,96,1448
2382,96,608
2383,96,1248
2384,96,512
2385,96,680
2386,96,1448
2387,96,1248
2388,96,1248
2389,96,680
2390,96,1448
2391,96,608
2392,96,1248
2393,96,608
2394,96,680
2395,96,1248
2396,96,1448
2397,96,1448
2398,96,1248
2399,96,1248
2400,97,1448
2401,97,1448
2402,97,1248
2403,97,1248
2404,97,608
2405,97,1448
2406,97,608
2407,97,1248
2408,97,1248
2409,97,248
2410,97,1248
2411,97,1448
2412,97,1448
2413,97,608
2414,97,608
2415,97,1448
2416,97,584
2417,97,1448
2418,97,608
2419,97,512
2420,97,1448
2421,97,680
2422,97,1448
2423,97,1248
2424,97,584
2425,98,1448
2426,98,1448
2427,98,1448
2428,98,1448
2429,98,1448
2430,98,1248
2431,98,1248
2432,98,512
2433,98,1448
2434,98,680
2435,98,608
2436,98,1448
2437,98,1448
2438,98,1248
2439,98,584
2440,98,608
2441,98,1248
2442,98,584
2443,98,1248
2444,98,680
2445,98,1448
2446,98,1448
2447,98,608
2448,98,1448
2449,98,1248
2450,99,1448
2451,99,1448
2452,99,608
2453,99,1448
2454,99,248
2455,99,608
2456,99,1448
2457,99,1248
2458,99,680
2459,99,608
2460,99,1248
2461,99,248
2462,99,1248
2463,99,1448
2464,99,1448
2465,99,1248
2466,99,1248
2467,99,680
2468,99,1448
2469,99,1448
2470,99,1448
2471,99,1448
2472,99,512
2473,99,608
2474,99,1448
2475,100,1448
2476,100,1448
2477,100,1448
2478,100,1248
2479,100,1448
2480,100,584
2481,100,608
2482,100,1248
2483,100,1248
2484,100,608
2485,100,1248
2486,100,1448
2487,100,1448
2488,100,1248
2489,100,680
2490,100,1448
2491,100,1248
2492,100,1248
2493,100,1448
2494,100,1248
2495,100,512
2496,100,1448
2497,100,1248
2498,100,1448
2499,100,512
2500,101,1448
2501,101,1448
2502,101,608
2503,101,512
2504,101,512
2505,101,1248
2506,101,680
2507,101,1448
2508,101,512
2509,101,512
2510,101,248
2511,101,512
2512,101,680
2513,101,1448
2514,101,584
2515,101,680
2516,101,680
2517,101,1248
2518,101,1248
2519,101,584
2520,101,608
2521,101,608
2522,101,1248
2523,101,1248
2524,101,1448
2525,102,1448
2526,102,1448
2527,102,608
2528,102,1448
2529,102,1248
2530,102,1448
2531,102,1248
2532,102,584
2533,102,1448
2534,102,680
2535,102,608
2536,102,1248
2537,102,584
2538,102,608
2539,102,680
2540,102,680
2541,102,1248
2542,102,1248
2543,102,512
2544,102,1248
2545,102,1448
2546,102,608
2547,102,1448
2548,102,608
2549,102,1448
2550,103,1448
2551,103,1448
2552,103,608
2553,103,680
2554,103,1248
2555,103,680
2556,103,1448
2557,103,608
2558,103,584
2559,103,1448
2560,103,608
2561,103,1448
2562,103,1248
2563,103,1248
2564,103,608
2565,103,1448
2566,103,680
2567,103,1448
2568,103,1248
2569,103,680
2570,103,584
2571,103,1448
2572,103,680
2573,103,1448
2574,103,608
2575,104,1448
2576,104,1448
2577,104,248
2578,104,1448
2579,104,680
2580,104,512
2581,104,1448
2582,104,1448
2583,104,1448
2584,104,680
2585,104,680
2586,104,680
2587,104,1448
2588,104,680
2589,104,1248
2590,104,608
2591,104,608
2592,104,1448
2593,104,680
2594,104,1248
2595,104,1248
2596,104,512
2597,104,1248
2598,104,608
2599,104,248
2600,105,1448
2601,105,1448
2602,105,1448
2603,105,584
2604,105,1248
2605,105,1448
2606,105,512
2607,105,608
2608,105,1448
2609,105,680
2610,105,584
2611,105,1448
2612,105,1448
2613,105,584
2614,105,1248
2615,105,248
2616,105,1448
2617,105,680
2618,105,608
2619,105,1248
2620,105,1448
2621,105,584
2622,105,608
2623,105,584
2624,105,1248
2625,106,1448
2626,106,1448
2627,106,608
2628,106,1448
2629,106,608
2630,106,584
2631,106,608
2632,106,1248
2633,106,1248
2634,106,680
2635,106,1448
2636,106,608
2637,106,680
2638,106,584
2639,106,1448
2640,106,1248
2641,106,0
2642,106,1248
2643,106,584
2644,106,584
2645,106,1448
2646,106,1448
2647,106,608
2648,106,1448
2649,106,1248
2650,107,1448
2651,107,1448
2652,107,1248
2653,107,1448
2654,107,1448
2655,107,248
2656,107,1248
2657,107,608
2658,107,1248
2659,107,584
2660,107,1448
2661,107,680
2662,107,1248
2663,107,680
2664,107,608
2665,107,584
2666,107,608
2667,107,1448
2668,107,512
2669,107,1448
2670,107,1248
2671,107,608
2672,107,1248
2673,107,1448
2674,107,1448
2675,108,1448
2676,108,1448
2677,108,1248
2678,108,512
2679,108,1248
2680,108,608
2681,108,248
2682,108,1448
2683,108,1448
2684,108,608
2685,108,584
2686,108,608
2687,108,1448
2688,108,1248
2689,108,608
2690,108,608
2691,108,1448
2692,108,1248
2693,108,1248
2694,108,1448
2695,108,584
2696,108,1248
2697,108,1248
2698,108,1448
2699,108,608
2700,109,1448
2701,109,1448
2702,109,608
2703,109,608
2704,109,584
2705,109,1448
2706,109,1448
2707,109,1248
2708,109,1448
2709,109,1248
2710,109,1248
2711,109,1248
2712,109,608
2713,109,608
2714,109,512
2715,109,1248
2716,109,584
2717,109,1248
2718,109,1248
2719,109,1448
2720,109,1448
2721,109,1448
2722,109,1248
2723,109,608
2724,109,1248
2725,110,1448
2726,110,1448
2727,110,1248
2728,110,608
2729,110,1248
2730,110,1248
2731,110,1448
2732,110,1248
2733,110,1448
2734,110,1248
2735,110,512
2736,110,680
2737,110,1248
2738,110,1448
2739,110,1448
2740,110,512
2741,110,1248
2742,110,1248
2743,110,608
2744,110,608
2745,110,1248
2746,110,1248
2747,110,1448
2748,110,1448
2749,110,1448
2750,111,1448
2751,111,1448
2752,111,1448
2753,111,608
2754,111,1248
2755,111,1448
2756,111,1448
2757,111,1448
2758,111,512
2759,111,1448
2760,111,1248
2761,111,512
2762,111,584
2763,111,1248
2764,111,1248
2765,111,680
2766,111,1448
2767,111,1448
2768,111,608
2769,111,1448
2770,111,512
2771,111,1448
2772,111,584
2773,111,1448
2774,111,1448
2775,112,1448
2776,112,1448
2777,112,584
2778,112,1448
2779,112,608
2780,112,512
2781,112,608
2782,112,1248
2783,112,584
2784,112,1448
2785,112,1448
2786,112,1248
2787,112,1248
2788,112,608
2789,112,608
2790,112,1248
2791,112,680
2792,112,608
2793,112,248
2794,112,608
2795,112,1448
2796,112,248
2797,112,680
2798,112,608
2799,112,584
2800,113,1448
2801,113,1448
2802,113,1448
2803,113,512
2804,113,1448
2805,113,1448
2806,113,1448
2807,113,1448
2808,113,1248
2809,113,680
2810,113,1448
2811,113,584
2812,113,248
2813,113,1448
2814,113,1448
2815,113,248
2816,113,1248
2817,113,680
2818,113,512
2819,113,1448
2820,113,1248
2821,113,1248
2822,113,1448
2823,113,584
2824,113,1448
2825,114,1448
2826,114,1448
2827,114,680
2828,114,608
2829,114,1448
2830,114,248
2831,114,608
2832,114,1448
2833,114,1448
2834,114,680
2835,114,680
2836,114,608
2837,114,608
2838,114,512
2839,114,584
2840,114,1248
2841,114,1448
2842,114,608
2843,114,1448
2844,114,1448
2845,114,1448
2846,114,512
2847,114,608
2848,114,1448
2849,114,608
2850,115,1448
2851,115,1448
2852,115,1448
2853,115,1448
2854,115,1248
2855,115,512
2856,115,680
2857,115,1448
2858,115,1448
2859,115,1448
2860,115,1448
2861,115,1248
2862,115,680
2863,115,1448
2864,115,1448
2865,115,608
2866,115,1448
2867,115,1248
2868,115,1248
2869,115,1448
2870,115,1448
2871,115,1448
2872,115,608
2873,115,680
2874,115,1448
2875,116,1448
2876,116,1448
2877,116,1248
2878,116,680
2879,116,608
2880,116,1448
2881,116,1448
2882,116,680
2883,116,680
2884,116,680
2885,116,1448
2886,116,1248
2887,116,1448
2888,116,248
2889,116,1448
2890,116,1248
2891,116,608
2892,116,584
2893,116,1448
2894,116,1448
2895,116,680
2896,116,608
2897,116,608
2898,116,608
2899,116,1448
2900,117,1448
2901,117,1448
2902,117,1248
2903,117,1448
2904,117,1448
2905,117,608
2906,117,1448
2907,117,1248
2908,117,1448
2909,117,608
2910,117,584
2911,117,1448
2912,117,584
2913,117,1448
2914,117,1448
2915,117,1248
2916,117,512
2917,117,512
2918,117,248
2919,117,608
2920,117,680
2921,117,680
2922,117,608
2923,117,1448
2924,117,1448
2925,118,1448
2926,118,1448
2927,118,1448
2928,118,1248
2929,118,1248
2930,118,608
2931,118,608
2932,118,1448
2933,118,1448
2934,118,608
2935,118,1448
2936,118,1448
2937,118,584
2938,118,1448
2939,118,1448
2940,118,608
2941,118,584
2942,118,1448
2943,118,1448
2944,118,1448
2945,118,608
2946,118,608
2947,118,1248
2948,118,1248
2949,118,1248
2950,119,1448
2951,119,1448
2952,119,1248
2953,119,1448
2954,119,608
2955,119,608
2956,119,608
2957,119,608
2958,119,1248
2959,119,608
2960,119,584
2961,119,1248
2962,119,1448
2963,119,1248
2964,119,1448
2965,119,1248
2966,119,1248
2967,119,1448
2968,119,1448
2969,119,512
2970,119,608
2971,119,1248
2972,119,608
2973,119,608
2974,119,584
2975,120,1448
2976,120,1448
2977,120,680
2978,120,1448
2979,120,1448
2980,120,584
2981,120,1248
2982,120,608
2983,120,1448
2984,120,608
2985,120,608
2986,120,1448
2987,120,1448
2988,120,1248
2989,120,608
2990,120,608
2991,120,1248
2992,120,1448
2993,120,608
2994,120,1448
2995,120,1448
2996,120,608
2997,120,512
2998,120,1448
2999,120,608
3000,121,1448
3001,121,1448
3002,121,1448
3003,121,608
3004,121,608
3005,121,1248
3006,121,512
3007,121,1248
3008,121,584
3009,121,680
3010,121,1448
3011,121,1448
3012,121,680
3013,121,1448
3014,121,1248
3015,121,1448
3016,121,608
3017,121,1448
3018,121,1448
3019,121,512
3020,121,1448
3021,121,584
3022,121,680
3023,121,680
3024,121,608
3025,122,1448
3026,122,1448
3027,122,608
3028,122,608
3029,122,608
3030,122,608
3031,122,608
3032,122,680
3033,122,584
3034,122,1448
3035,122,1248
3036,122,1448
3037,122,608
3038,122,1448
3039,122,1448
3040,122,608
3041,122,680
3042,122,248
3043,122,584
3044,122,1248
3045,122,1248
3046,122,1448
3047,122,608
3048,122,1448
3049,122,1248
3050,123,1448
3051,123,1448
3052,123,1448
3053,123,1448
3054,123,608
3055,123,1448
3056,123,608
3057,123,1248
3058,123,584
3059,123,608
3060,123,1448
3061,123,1448
3062,123,608
3063,123,608
3064,123,1448
3065,123,1248
3066,123,608
3067,123,1248
3068,123,584
3069,123,512
3070,123,1248
3071,123,680
3072,123,1448
3073,123,608
3074,123,608
3075,124,1448
3076,124,1448
3077,124,1448
3078,124,1248
3079,124,1448
3080,124,608
3081,124,584
3082,124,584
3083,124,1448
3084,124,248
3085,124,608
3086,124,1448
3087,124,512
3088,124,512
3089,124,608
3090,124,1448
3091,124,1248
3092,124,1248
3093,124,1448
3094,124,1448
3095,124,1448
3096,124,1448
3097,124,512
3098,124,1448
3099,124,248
3100,125,1448
3101,125,1448
3102,125,1448
3103,125,608
3104,125,584
3105,125,1248
3106,125,608
3107,125,584
3108,125,608
3109,125,512
3110,125,1248
3111,125,1448
3112,125,1248
3113,125,512
3114,125,1448
3115,125,1448
3116,125,1448
3117,125,1448
3118,125,608
3119,125,608
3120,125,512
3121,125,1448
3122,125,1248
3123,125,608
3124,125,608
3125,126,1448
3126,126,1448
3127,126,584
3128,126,584
3129,126,1448
3130,126,1448
3131,126,1448
3132,126,1448
3133,126,1248
3134,126,1448
3135,126,1448
3136,126,1448
3137,126,1448
3138,126,1248
3139,126,680
3140,126,608
3141,126,1448
3142,126,584
3143,126,1248
3144,126,608
3145,126,584
3146,126,1448
3147,126,1448
3148,126,1248
3149,126,1448
3150,127,1448
3151,127,1448
3152,127,1448
3153,127,1448
3154,127,1248
3155,127,1448
3156,127,512
3157,127,608
3158,127,680
3159,127,608
3160,127,1448
3161,127,1448
3162,127,608
3163,127,1448
3164,127,608
3165,127,584
3166,127,1448
3167,127,1248
3168,127,1448
3169,127,1448
3170,127,1248
3171,127,512
3172,127,584
3173,127,584
3174,127,1448
3175,128,1448
3176,128,1448
3177,128,608
3178,128,1248
3179,128,1448
3180,128,512
3181,128,1448
3182,128,1248
3183,128,680
3184,128,1448
3185,128,608
3186,128,680
3187,128,512
3188,128,1448
3189,128,680
3190,128,1248
3191,128,608
3192,128,1448
3193,128,1448
3194,128,584
3195,128,680
3196,128,680
3197,128,608
3198,128,1248
3199,128,248
3200,129,1448
3201,129,1448
3202,129,1248
3203,129,608
3204,129,1448
3205,129,1448
3206,129,1448
3207,129,1448
3208,129,608
3209,129,1448
3210,129,608
3211,129,1248
3212,129,1448
3213,129,1248
3214,129,1248
3215,129,680
3216,129,1248
3217,129,1448
3218,129,608
3219,129,584
3220,129,1248
3221,129,248
3222,129,608
3223,129,680
3224,129,608
3225,130,1448
3226,130,1448
3227,130,680
3228,130,1248
3229,130,1448
3230,130,1248
3231,130,584
3232,130,1448
3233,130,680
3234,130,512
3235,130,1248
3236,130,1248
3237,130,1248
3238,130,1448
3239,130,680
3240,130,680
3241,130,1448
3242,130,680
3243,130,1448
3244,130,1448
3245,130,608
3246,130,1448
3247,130,1248
3248,130,584
3249,130,1248
3250,131,1448
3251,131,1448
3252,131,1248
3253,131,1448
3254,131,680
3255,131,1248
3256,131,1448
3257,131,248
3258,131,584
3259,131,1448
3260,131,1448
3261,131,1448
3262,131,248
3263,131,1448
3264,131,1248
3265,131,584
3266,131,1248
3267,131,1448
3268,131,1448
3269,131,680
3270,131,680
3271,131,608
3272,131,584
3273,131,1248
3274,131,1448
3275,132,1448
3276,132,1448
3277,132,1248
3278,132,584
3279,132,1448
3280,132,608
3281,132,1448
3282,132,680
3283,132,1448
3284,132,1448
3285,132,608
3286,132,584
3287,132,608
3288,132,1448
3289,132,1248
3290,132,1248
3291,132,1448
3292,132,584
3293,132,1448
3294,132,1448
3295,132,584
3296,132,608
3297,132,1448
3298,132,1248
3299,132,1248
3300,133,1448
3301,133,1448
3302,133,1448
3303,133,608
3304,133,1248
3305,133,608
3306,133,680
3307,133,608
3308,133,680
3309,133,1448
3310,133,1448
3311,133,1448
3312,133,1448
3313,133,584
3314,133,1448
3315,133,608
3316,133,680
3317,133,1448
3318,133,1248
3319,133,512
3320,133,1248
3321,133,1448
3322,133,248
3323,133,1448
3324,133,1248
3325,134,1448
3326,134,1448
3327,134,1248
3328,134,680
3329,134,1448
3330,134,1248
3331,134,1448
3332,134,1448
3333,134,1248
3334,134,1448
3335,134,680
3336,134,1248
3337,134,680
3338,134,1248
3339,134,1248
3340,134,1448
3341,134,608
3342,134,1248
3343,134,248
3344,134,608
3345,134,608
3346,134,1448
3347,134,608
3348,134,1248
3349,134,1248
3350,135,1448
3351,135,1448
3352,135,1248
3353,135,1248
3354,135,1448
3355,135,584
3356,135,1448
3357,135,1448
3358,135,1248
3359,135,1248
3360,135,1248
3361,135,608
3362,135,608
3363,135,608
3364,135,1248
3365,135,1448
3366,135,1448
3367,135,1248
3368,135,584
3369,135,1248
3370,135,1448
3371,135,680
3372,135,1448
3373,135,512
3374,135,1448
3375,136,1448
3376,136,1448
3377,136,1248
3378,136,608
3379,136,608
3380,136,608
3381,136,608
3382,136,1448
3383,136,1448
3384,136,680
3385,136,1448
3386,136,512
3387,136,608
3388,136,1448
3389,136,1248
3390,136,1248
3391,136,512
3392,136,680
3393,136,1448
3394,136,608
3395,136,584
3396,136,1448
3397,136,1248
3398,136,1448
3399,136,1448
3400,137,1448
3401,137,1448
3402,137,1448
3403,137,680
3404,137,608
3405,137,1448
3406,137,1448
3407,137,608
3408,137,512
3409,137,1448
3410,137,608
3411,137,1448
3412,137,1448
3413,137,512
3414,137,608
3415,137,584
3416,137,1248
3417,137,608
3418,137,1248
3419,137,584
3420,137,1248
3421,137,1448
3422,137,1248
3423,137,512
3424,137,1248
3425,138,1448
3426,138,1448
3427,138,608
3428,138,248
3429,138,680
3430,138,680
3431,138,1248
3432,138,1448
